TimeStamp;ReadsAvg;WritesAvg
1479805033;58.6332;115.9101
1479805036;55.1793;112.1345
1479805037;57.6617;114.1944
1479805039;60.6741;119.0173
1479805040;60.3639;116.8263
1479805041;54.7461;108.8688
1479805042;58.6079;112.08200000000001
1479805044;57.8355;111.9606
1479805045;56.1512;113.2859
1479805046;59.613;115.6938
1479805048;61.9489;121.2166
1479805050;57.4305;114.0051
1479805051;56.9811;122.1853
1479805052;58.1396;113.35600000000001
1479805055;59.9307;118.7083
1479805056;56.6383;113.0002
1479805058;55.6485;113.6851
1479805060;54.7888;110.7935
1479805061;57.3148;114.0869
1479805062;56.5965;117.1473
1479805063;59.0033;116.1856
1479805064;54.9196;112.2385
1479805066;58.7203;120.0713
1479805067;56.4428;111.5915
1479805068;55.0929;110.8496
1479805069;56.2578;113.6718
1479805070;57.1476;116.7997
1479805071;61.3812;120.3592
1479805073;55.2021;109.1504
1479805074;57.906000000000006;110.1109
1479805075;57.8361;129.4718
1479805076;59.3311;118.3453
1479805079;58.1739;118.1956
1479805081;56.1936;115.008
1479805083;56.9111;121.3968
1479805085;55.9103;111.8845
1479805086;57.9912;117.1004
1479805087;58.0673;116.0283
1479805088;55.7326;118.4964
1479805089;59.428000000000004;114.0923
1479805090;55.5603;112.6727
1479805091;59.5517;114.8678
1479805092;56.2354;116.721
1479805094;58.5268;118.5152
1479805096;57.8782;113.8284
1479805097;58.9215;117.5498
1479805100;56.8453;118.6289
1479805101;58.1353;115.3526
1479805102;59.5265;115.9861
1479805105;54.5573;110.9418
1479805106;57.9316;117.5573
1479805107;55.8044;114.4346
1479805108;58.1623;113.6916
1479805109;57.2398;119.8421
1479805110;59.5974;115.2189
1479805112;57.7921;116.2276
1479805114;57.2179;117.3886
1479805116;55.8479;116.2725
1479805117;56.8901;113.0
1479805121;51.4968;103.1662
1479805123;66.5647;126.9538
1479805124;62.3438;123.5644
1479805125;63.8047;124.2157
1479805126;59.4622;113.9466
1479805127;57.2697;117.6862
1479805128;57.9581;118.2913
1479805129;58.7026;117.5243
1479805131;55.2881;110.5272
1479805133;58.5297;122.62
1479805135;60.2913;118.6649
1479805136;56.751999999999995;114.5763
1479805140;58.0379;112.9792
1479805141;59.0166;120.4609
1479805143;56.2744;112.6411
1479805144;57.3349;119.7294
1479805145;55.5509;111.8081
1479805146;58.2394;112.8659
1479805147;59.951;119.2095
1479805148;57.9993;125.1663
1479805150;61.5223;120.7123
1479805151;55.7933;114.3971
1479805154;58.5035;117.5788
1479805155;58.348;115.8022
1479805156;56.0481;111.5472
1479805157;57.619;119.5954
1479805160;58.0789;117.6162
1479805161;58.1999;116.3794
1479805162;59.3212;119.0969
1479805163;59.6298;119.4973
1479805164;58.2617;116.9808
1479805165;59.8058;118.5162
1479805167;59.1801;116.5098
1479805168;58.1814;111.8929
1479805170;58.0157;114.1849
1479805171;57.2144;115.9257
1479805172;57.6518;112.4258
1479805174;57.0492;114.6261
1479805175;54.2199;110.5085
1479805176;56.2223;113.137
1479805177;57.1953;112.3476
1479805178;56.711000000000006;117.5962
1479805180;56.9012;114.1464
1479805181;54.3332;112.0071
1479805182;57.5542;111.7759
1479805183;58.1026;116.1839
1479805184;59.4911;119.11
1479805187;54.7052;112.99700000000001
1479805188;58.0187;113.1716
1479805189;55.8006;110.5225
1479805190;54.1452;107.7908
1479805191;55.9485;113.5807
1479805192;56.9347;113.8518
1479805195;56.0964;109.7586
1479805196;55.534;115.3253
1479805197;59.222;115.4415
1479805199;56.5091;116.9209
1479805201;58.9397;113.6426
1479805202;55.4945;115.7939
1479805204;58.2523;113.5089
1479805205;53.7009;111.1123
1479805206;57.4254;113.1725
1479805207;56.8601;112.1702
1479805208;55.8681;113.1924
1479805209;58.4233;117.2963
1479805211;56.3132;113.01899999999999
1479805212;59.736000000000004;114.3145
1479805213;57.4963;114.3497
1479805214;56.7471;113.6797
1479805218;61.8009;123.6759
1479805222;56.9489;116.2109
1479805223;57.6544;114.795
1479805224;58.6835;126.3675
1479805225;56.1676;112.4181
1479805226;53.9023;112.042
1479805228;56.1345;115.535
1479805229;56.6063;113.7524
1479805230;59.3553;116.6169
1479805231;55.2241;110.0676
1479805235;57.2202;119.339
1479805236;58.9509;118.1719
1479805237;59.8121;119.3467
1479805238;58.6885;117.8745
1479805239;61.3694;119.647
1479805240;55.5823;114.8653
1479805242;57.4385;115.3549
1479805243;52.1232;103.8408
1479805245;51.4901;102.7666
1479805247;55.9117;111.1546
1479805250;54.3503;112.3377
1479805251;53.1548;107.0313
1479805252;52.9404;105.5599
1479805254;53.5721;106.0962
1479805256;53.37;106.303
1479805258;53.2168;107.5831
1479805259;53.648;105.8265
1479805260;53.2565;106.87100000000001
1479805262;54.5887;112.79700000000001
1479805263;55.0499;114.973
1479805264;53.2427;105.084
1479805265;53.6206;110.1737
1479805267;54.3023;113.4096
1479805269;53.472;106.2744
1479805270;53.733000000000004;106.7036
1479805271;52.8383;106.3765
1479805273;53.4106;108.4453
1479805274;53.5325;111.8586
1479805277;53.588;106.9653
1479805279;54.0997;109.2232
1479805280;53.3455;106.7507
1479805281;53.8376;107.572
1479805282;53.2677;104.4629
1479805284;53.6508;107.8665
1479805285;53.356;105.1471
1479805286;53.5696;106.8319
1479805288;53.0123;106.7393
1479805289;54.7793;113.0661
1479805290;54.0556;106.7893
1479805291;52.8966;107.2072
1479805292;52.6575;105.8242
1479805294;54.1684;106.6687
1479805296;55.8454;107.2006
1479805297;53.3965;108.9993
1479805299;55.4191;108.6662
1479805301;53.9098;106.7846
1479805302;52.7294;107.0298
1479805303;53.3577;108.4513
1479805304;55.0109;108.6524
1479805305;54.5983;106.1417
1479805306;53.6176;103.8404
1479805307;52.4246;105.6735
1479805308;53.4944;108.2341
1479805310;52.6912;106.4576
1479805313;53.5761;109.3779
1479805314;53.6134;106.7212
1479805316;53.2296;105.6353
1479805318;53.1531;104.6992
1479805319;54.2207;108.2725
1479805320;54.5053;107.5678
1479805323;53.0026;105.7811
1479805324;55.1103;110.6322
1479805325;53.5051;107.6498
1479805326;56.4183;109.3239
1479805327;52.888000000000005;106.6474
1479805328;52.5822;107.0842
1479805330;54.4381;107.9344
1479805331;53.6401;106.2825
1479805332;52.6344;105.3725
1479805333;53.0815;106.5161
1479805334;53.9136;111.1477
1479805337;53.269;107.4808
1479805338;52.5872;107.5616
1479805339;52.4283;105.4858
1479805344;54.4601;109.3824
1479805345;53.0768;106.4354
1479805346;55.8395;105.1007
1479805347;52.8493;106.4185
1479805348;53.2455;107.0688
1479805349;54.2856;106.7656
1479805350;54.9129;108.6643
1479805351;52.8592;105.7742
1479805355;52.8654;105.8204
1479805356;54.508;107.5355
1479805357;52.5017;103.7437
1479805359;53.7923;106.656
1479805360;54.6981;108.5401
1479805361;53.0422;106.6663
1479805362;52.9469;103.8799
1479805365;53.2914;104.289
1479805366;55.1988;110.2663
1479805368;53.8657;106.8745
1479805370;55.5124;106.8709
1479805372;53.7598;108.2871
1479805373;53.6406;107.635
1479805374;53.0921;103.8407
1479805441;52.0721;103.0241
1479805502;53.6126;107.2267
1479805503;52.4676;104.1196
1479805506;53.474;107.0573
1479805507;53.9445;106.7723
1479805508;55.0506;108.4705
1479805510;53.2175;103.8983
1479805511;53.5041;104.8595
1479805513;55.0854;110.3998
1479805514;52.9263;106.7957
1479805516;52.5201;106.2157
1479805517;54.6069;106.5956
1479805518;53.1813;104.8575
1479805519;52.9827;106.1242
1479805522;53.9183;107.7344
1479805523;53.9513;107.3265
1479805524;53.7598;108.9217
1479805525;53.0122;104.8348
1479805526;52.8614;106.1061
1479805528;52.9861;105.6487
1479805531;53.5936;104.5664
1479805532;54.1469;108.4472
1479805533;53.788000000000004;106.2854
1479805534;52.6632;106.2537
1479805537;53.9954;108.8961
1479805539;54.4849;112.1676
1479805540;53.0636;105.3159
1479805542;53.0526;107.1589
1479805543;53.4656;105.3057
1479805544;54.1242;108.1377
1479805545;53.7098;105.7835
1479805546;52.5508;106.7121
1479805547;52.6746;107.5894
1479805548;54.0566;104.9568
1479805549;52.5059;103.3917
1479805551;53.0575;106.2564
1479805553;52.7145;106.7133
1479805554;53.9937;106.4443
1479805556;52.9214;105.5387
1479805560;53.9378;109.58200000000001
1479805561;53.0503;106.1745
1479805562;56.0782;106.4864
1479805563;53.9826;109.1239
1479805564;52.8896;106.0078
1479805565;52.9186;106.6745
1479805567;53.2976;107.6196
1479805568;53.1396;106.815
1479805569;53.902;105.9156
1479805570;52.943000000000005;106.4939
1479805572;52.2272;105.6894
1479805573;53.8995;107.8728
1479805575;52.6561;103.7223
1479805576;52.538000000000004;105.2008
1479805577;54.2567;105.229
1479805578;53.257;105.6614
1479805580;53.777;110.1452
1479805582;52.977;106.1578
1479805583;54.355;108.3789
1479805584;53.8432;106.1485
1479805585;53.9125;107.1054
1479805586;54.3894;108.9194
1479805587;54.4748;108.9465
1479805588;52.5871;107.7047
1479805589;53.7899;107.7684
1479805590;54.4182;106.3158
1479805593;53.827;107.4193
1479805594;53.86;108.8457
1479805595;53.7086;104.6139
1479805596;52.77;105.8299
1479805598;52.8246;107.0927
1479805600;54.994;114.7923
1479805602;52.5479;106.1866
1479805603;53.563;106.4849
1479805604;54.3396;107.9574
1479805606;53.5165;107.0862
1479805608;53.2662;107.7707
1479805609;52.4668;104.6241
1479805610;52.507;103.7946
1479805611;54.6113;106.3487
1479805613;53.2104;107.8181
1479805614;54.5925;106.6776
1479805617;53.0412;106.1419
1479805618;52.7184;106.8313
1479805619;52.4486;105.78399999999999
1479805620;51.9966;103.8283
1479805624;52.2217;105.9676
1479805636;51.9638;103.5343
1479805673;51.8416;104.0946
1479805709;52.1316;104.8319
1479805721;51.9945;103.1082
1479805747;52.1948;103.8441
1479805748;53.0258;105.7215
1479805749;52.6834;106.5924
1479805751;54.6076;108.9168
1479805753;53.2327;109.1466
1479805754;53.2355;106.6606
1479805755;53.312;108.7224
1479805756;53.6526;105.7005
1479805757;55.4273;111.9956
1479805758;53.3769;103.7441
1479805759;53.4983;106.0497
1479805760;53.0;105.8115
1479805761;53.5541;110.8316
1479805762;54.4411;105.3978
1479805763;53.965;108.8969
1479805766;53.1435;107.3969
1479805769;53.4133;108.7927
1479805770;52.8128;107.5867
1479805771;54.0607;106.9987
1479805772;53.8772;108.6151
1479805773;55.5142;108.0204
1479805774;53.7149;109.98899999999999
1479805775;54.4737;106.8936
1479805776;55.0973;107.3943
1479805777;53.6232;109.3916
1479805778;53.7444;108.0739
1479805779;52.7165;108.2895
1479805780;52.7819;107.3544
1479805782;53.6145;105.9061
1479805784;53.8318;107.4334
1479805787;53.7838;107.822
1479805788;54.5728;108.2917
1479805789;53.5257;106.1253
1479805791;53.0892;106.492
1479805792;53.7064;105.5825
1479805793;52.4373;106.0236
1479805794;52.8111;104.8922
1479805795;53.7194;105.0996
1479805796;55.5969;109.4241
1479805798;53.8645;107.3386
1479805799;53.5282;106.2038
1479805801;52.8353;108.3832
1479805802;53.6387;106.8762
1479805803;53.5716;107.8414
1479805805;53.4187;107.9064
1479805806;53.8631;104.9716
1479805808;53.0973;107.7445
1479805809;53.6119;104.6963
1479805811;53.8565;108.8418
1479805812;52.9544;108.0139
1479805813;53.1751;107.8987
1479805814;53.1812;105.9271
1479805815;52.9733;106.0264
1479805817;53.5584;108.2066
1479805818;52.1739;105.5227
1479805819;51.9227;105.4641
1479805820;54.1456;110.869
1479805821;53.0232;107.0756
1479805822;52.1827;105.6163
1479805823;54.2398;105.4008
1479805826;52.714;107.2832
1479805827;55.8248;108.7614
1479805828;52.7578;106.9584
1479805829;52.2335;105.8536
1479805831;52.8817;106.9095
1479805832;54.505;106.1403
1479805833;55.9448;107.6848
1479805834;53.8761;106.6558
1479805835;54.2599;106.2204
1479805836;53.8016;108.1056
1479805837;54.7332;113.36200000000001
1479805838;53.4912;104.7815
1479805839;53.0562;107.3786
1479805840;53.1031;106.0859
1479805841;53.2171;108.1117
1479805842;54.2051;104.0187
1479805843;54.3442;109.3044
1479805844;53.2032;106.2961
1479805847;54.9758;108.0549
1479805848;53.7323;106.1751
1479805850;55.1902;107.4492
1479805851;54.5383;109.2898
1479805853;52.8816;105.7747
1479805854;56.8171;109.6147
1479805855;52.5721;106.2306
1479805856;53.7831;107.1083
1479805857;56.292;110.4434
1479805858;53.3731;105.0374
1479805859;53.0952;108.456
1479805860;53.1974;109.1438
1479805861;53.8855;108.0302
1479805862;53.5078;106.0833
1479805863;53.5617;108.7489
1479805864;54.4668;107.348
1479805881;51.6216;103.2567
1479805990;53.1495;105.3702
1479805991;52.705;105.0106
1479805993;53.4678;106.2512
1479805994;53.54600000000001;105.3041
1479805995;54.7925;115.9873
1479805996;52.8196;105.7617
1479805997;53.53;106.1186
1479805998;53.7432;105.47399999999999
1479805999;53.2154;105.79299999999999
1479806001;53.0746;104.8499
1479806002;53.3475;105.8619
1479806004;53.1655;105.1855
1479806005;53.048;105.5674
1479806006;52.8915;107.0322
1479806008;55.8278;104.6802
1479806009;53.8258;105.9505
1479806010;53.0198;105.197
1479806012;54.3854;107.90799999999999
1479806013;54.4101;109.4425
1479806014;52.9667;112.4312
1479806015;53.567;106.2906
1479806017;52.7644;106.1048
1479806018;52.559;104.9471
1479806019;53.2078;108.1143
1479806022;54.6133;106.3815
1479806023;53.833999999999996;106.6638
1479806024;52.1275;105.8728
1479806025;54.1707;108.8858
1479806026;54.3545;107.2551
1479806028;52.7651;104.8332
1479806029;54.0201;107.3665
1479806030;54.3351;105.7112
1479806031;54.7163;105.8509
1479806032;53.4535;105.7579
1479806033;53.0234;109.4974
1479806035;52.1325;104.7323
1479806039;52.8465;105.09899999999999
1479806040;52.211000000000006;104.4692
1479806041;52.8758;106.0086
1479806042;52.6489;104.958
1479806043;54.8148;107.152
1479806044;53.063;107.33200000000001
1479806045;53.6051;107.9616
1479806046;55.5356;106.3952
1479806047;53.2197;103.4441
1479806048;54.9217;107.5791
1479806049;52.8809;106.0609
1479806052;54.0796;108.4545
1479806053;53.1173;107.5521
1479806054;53.7191;107.8821
1479806056;54.0836;109.1372
1479806058;52.7839;107.1002
1479806060;54.365;107.9571
1479806062;53.1793;107.3068
1479806063;53.2681;107.281
1479806064;54.0055;108.2661
1479806065;53.1029;105.1911
1479806066;53.9535;105.6902
1479806067;54.2806;108.3754
1479806068;53.1729;107.5761
1479806069;53.7537;105.7651
1479806071;53.6061;106.7646
1479806072;52.7627;107.2036
1479806074;52.553000000000004;104.429
1479806075;53.5174;106.8742
1479806076;57.2917;106.3658
1479806078;52.9126;105.5612
1479806080;54.6588;109.1025
1479806082;53.5095;105.781
1479806084;52.6003;105.9334
1479806085;53.0912;105.4801
1479806086;52.8219;108.4081
1479806087;53.7332;109.9685
1479806090;54.1;107.1105
1479806091;54.2506;109.5512
1479806092;53.3727;106.8696
1479806093;53.5549;105.7591
1479806095;52.5946;106.5204
1479806096;53.6613;107.8295
1479806097;55.2366;110.4921
1479806099;54.9652;107.2184
1479806101;53.5749;105.8958
1479806102;52.3186;105.6703
1479806103;53.022;106.3911
1479806104;53.3438;106.6061
1479806106;53.3089;105.4314
1479806108;53.0042;105.3488
1479806137;51.8396;102.9513
1479806148;51.9036;103.0184
1479806198;51.9241;104.0826
1479806235;53.5909;109.6183
1479806237;53.7644;105.0998
1479806238;54.2408;107.7148
1479806239;54.4764;107.2116
1479806240;54.1432;107.1495
1479806241;53.6066;108.7237
1479806242;55.021;104.1794
1479806243;52.2709;104.9561
1479806245;53.5969;105.0686
1479806246;52.2784;105.1235
1479806247;53.4432;105.1128
1479806248;54.6274;108.71600000000001
1479806249;52.2107;105.6553
1479806251;54.5482;105.4167
1479806252;52.8624;107.1703
1479806254;52.7941;103.8695
1479806258;52.8257;104.9089
1479806259;53.7505;108.9319
1479806260;53.824;107.5031
1479806261;54.0777;105.6283
1479806263;54.184;107.6359
1479806264;52.1552;103.9836
1479806266;53.446000000000005;106.0307
1479806267;51.8077;105.3524
1479806268;52.798;103.1109
1479806269;54.4364;110.4242
1479806270;53.1476;104.1557
1479806271;52.4113;103.618
1479806272;53.4423;106.9712
1479806274;52.703;106.0722
1479806275;53.2645;104.8264
1479806277;53.3929;104.4958
1479806280;58.6095;103.3508
1479806281;53.2381;106.1002
1479806283;53.7519;106.9528
1479806284;52.24100000000001;105.9056
1479806285;52.516999999999996;105.6963
1479806287;53.9463;107.8144
1479806288;54.4022;104.7901
1479806290;52.7047;105.7262
1479806292;53.8168;106.9256
1479806293;54.2861;108.6669
1479806296;53.1935;106.2166
1479806298;53.818999999999996;106.6361
1479806299;54.2938;111.2893
1479806301;53.3294;108.8166
1479806302;53.9627;105.7027
1479806303;55.3766;109.3617
1479806305;52.7652;109.6266
1479806306;54.233999999999995;107.0878
1479806307;53.1017;107.0368
1479806308;54.2728;104.3039
1479806309;54.156000000000006;112.4886
1479806310;53.3709;106.8558
1479806311;53.966;110.7047
1479806313;58.2305;119.7093
1479806315;52.5017;107.1244
1479806317;53.56;106.941
1479806318;55.7298;107.0781
1479806319;56.0516;107.8222
1479806321;54.0824;106.5008
1479806323;56.1599;104.7051
1479806324;53.7934;106.4373
1479806325;54.6916;111.29799999999999
1479806326;54.3441;107.9781
1479806329;54.2697;104.587
1479806330;54.3903;110.0283
1479806331;53.861999999999995;109.721
1479806332;53.6816;107.2783
1479806333;56.9326;108.0657
1479806334;56.9016;120.8069
1479806335;54.8685;110.5267
1479806337;54.163000000000004;106.4414
1479806341;53.5332;106.1466
1479806342;53.105;105.4295
1479806343;58.011;109.333
1479806344;55.9883;111.5396
1479806345;53.7716;109.1761
1479806346;53.9063;109.5267
1479806347;55.4071;110.8776
1479806349;52.6818;107.9939
1479806350;55.681999999999995;110.8755
1479806352;53.6321;106.4509
1479806353;51.9992;103.1695
1479806418;51.5665;103.0281
1479806479;53.408;106.6177
1479806481;52.2512;105.8308
1479806482;52.9522;105.904
1479806483;53.4705;106.7375
1479806485;54.2704;109.9417
1479806486;54.3335;108.5961
1479806490;54.4153;108.6709
1479806491;55.083;107.4365
1479806493;53.8953;104.7596
1479806494;53.8727;107.0827
1479806495;54.3229;109.1262
1479806496;54.147;109.5786
1479806497;52.903999999999996;106.7232
1479806498;53.3791;106.5359
1479806499;52.6731;104.2002
1479806502;55.7238;108.854
1479806503;52.3589;108.3861
1479806504;54.2564;106.3311
1479806506;53.3196;107.3535
1479806507;53.0799;106.2927
1479806508;52.6464;105.8135
1479806512;55.9197;111.3572
1479806513;54.8263;113.5803
1479806514;55.2644;111.9595
1479806515;53.2929;107.2931
1479806516;53.7294;109.4294
1479806517;52.9799;106.3295
1479806518;54.6276;108.0869
1479806519;54.4039;106.5167
1479806520;53.715;105.7737
1479806522;53.6667;105.0138
1479806523;54.965;106.2413
1479806524;53.7253;109.6328
1479806526;54.1205;109.426
1479806528;52.986000000000004;106.4519
1479806529;53.4487;105.3218
1479806530;53.7983;105.9069
1479806535;53.1021;107.4938
1479806536;53.0435;106.3256
1479806537;52.7862;105.3814
1479806538;54.7462;108.205
1479806539;54.7533;110.3501
1479806540;58.5322;112.7199
1479806542;54.045;105.1195
1479806544;53.3169;106.8899
1479806545;54.2942;107.5257
1479806547;53.5013;105.7093
1479806548;52.5831;105.413
1479806549;53.4254;106.4479
1479806550;54.8699;109.9047
1479806554;53.2973;105.0795
1479806555;54.333;110.0196
1479806557;54.0163;108.3825
1479806559;52.6799;106.6979
1479806560;53.6383;104.15100000000001
1479806561;52.8452;108.307
1479806562;54.9529;109.906
1479806563;55.4184;110.1253
1479806565;53.1584;104.9217
1479806566;53.1329;105.898
1479806567;53.2841;106.3795
1479806568;53.8029;105.7523
1479806569;53.754;108.2696
1479806570;53.3411;105.3261
1479806571;53.8229;106.5377
1479806572;54.7246;106.5036
1479806575;53.9789;108.5517
1479806576;54.2291;105.6791
1479806577;52.7007;106.8279
1479806578;53.4076;105.0146
1479806580;54.0895;108.9263
1479806581;53.5893;106.2947
1479806582;52.8356;110.42299999999999
1479806583;55.2817;108.5289
1479806584;54.5803;107.0681
1479806585;52.9446;107.5006
1479806587;55.262;108.7806
1479806588;55.5681;108.8064
1479806589;54.7375;108.1023
1479806590;55.3009;108.4218
1479806591;53.2157;106.6983
1479806594;57.5277;110.0508
1479806595;53.2457;105.7102
1479806596;52.9916;105.0452
1479806597;53.7581;107.8361
1479806725;53.0515;106.1533
1479806728;54.06100000000001;106.2155
1479806729;54.9763;109.2155
1479806734;54.8052;107.6084
1479806739;54.0409;109.4111
1479806740;55.7321;112.0139
1479806741;54.0983;108.5765
1479806742;53.3318;106.5619
1479806746;52.3157;105.8119
1479806750;53.4238;105.788
1479806751;55.5581;110.7602
1479806752;53.1561;107.3896
1479806753;53.0481;108.5993
1479806754;53.5469;109.4426
1479806755;53.056999999999995;107.5875
1479806756;53.1998;105.5686
1479806757;53.2274;105.0193
1479806758;52.381;103.7665
1479806759;52.7436;107.6068
1479806760;54.04600000000001;104.0021
1479806761;54.1042;107.3157
1479806762;52.8425;106.5175
1479806763;54.1265;106.0957
1479806764;56.0143;109.631
1479806768;52.4293;103.8744
1479806770;53.2711;102.9544
1479806771;54.1961;107.6882
1479806773;54.3089;111.4304
1479806774;54.4906;105.7704
1479806775;53.4988;109.9343
1479806776;54.6612;112.01899999999999
1479806777;55.8286;108.6136
1479806778;54.2688;106.8769
1479806779;55.0178;107.6668
1479806781;53.405;105.1988
1479806783;52.3814;106.1812
1479806784;52.2093;106.5589
1479806785;53.471000000000004;108.1682
1479806786;53.4652;107.6109
1479806788;54.803000000000004;110.9389
1479806789;54.4645;108.1878
1479806791;53.4357;107.2679
1479806792;54.4206;109.3065
1479806794;52.9275;107.1597
1479806795;54.0935;107.553
1479806796;52.687;106.5216
1479806798;53.1498;107.9262
1479806799;53.1084;107.4935
1479806800;54.1832;110.1769
1479806801;54.2288;111.2052
1479806802;55.9469;109.3996
1479806803;54.9005;108.9903
1479806805;53.6512;104.9548
1479806806;54.0916;109.6431
1479806807;53.3011;107.8874
1479806809;53.1785;104.9432
1479806811;53.2825;105.7805
1479806812;55.9332;109.3252
1479806815;52.9489;105.5456
1479806816;54.3498;107.8829
1479806817;51.9633;105.4933
1479806818;54.6946;108.7427
1479806819;54.0691;105.3441
1479806821;55.7875;106.7239
1479806822;54.6705;107.4548
1479806823;54.9951;106.8286
1479806824;53.2533;105.8635
1479806826;55.233000000000004;113.912
1479806827;54.0972;110.0883
1479806828;52.8766;104.9305
1479806829;53.6571;104.5815
1479806832;56.1039;110.3213
1479806833;54.3305;108.7845
1479806834;53.4316;106.1566
1479806836;55.2013;108.79799999999999
1479806837;54.5021;102.7467
1479806838;54.3727;109.9469
1479806839;53.3097;106.8162
1479806840;53.2977;105.2965
1479806841;52.8046;104.445
1479806967;53.5212;107.1012
1479806968;52.9699;110.9809
1479806969;53.0605;105.6991
1479806971;61.4989;118.3777
1479806973;63.9226;126.0281
1479806974;58.4346;120.9554
1479806975;57.7985;120.061
1479806977;55.3835;108.2846
1479806978;57.6106;111.9192
1479806979;58.2724;117.5778
1479806982;56.2929;115.2585
1479806983;57.9211;115.8408
1479806984;57.79600000000001;118.1985
1479806985;57.4131;114.20100000000001
1479806986;57.3888;112.8101
1479806988;58.4864;114.7762
1479806989;58.4706;115.6065
1479806990;57.7513;112.5339
1479806991;56.7794;117.0673
1479806995;59.1599;116.3729
1479806996;56.4522;113.9348
1479806998;55.2945;109.6627
1479806999;57.1738;112.7825
1479807002;57.2742;118.559
1479807003;56.0691;113.4112
1479807004;59.6571;121.21
1479807006;55.4984;113.0377
1479807007;59.6141;117.6602
1479807008;57.3725;117.8063
1479807009;58.4668;117.8306
1479807010;56.7764;114.7967
1479807012;59.5781;119.7864
1479807013;56.6872;110.0279
1479807015;58.455;115.869
1479807016;55.6358;113.5761
1479807017;54.6225;108.0553
1479807018;55.3492;106.9328
1479807020;54.6392;108.9263
1479807023;59.0254;117.1404
1479807025;55.3396;111.0835
1479807026;59.4086;115.3363
1479807027;57.2047;111.3177
1479807028;58.426;117.8726
1479807030;55.4042;110.7434
1479807031;57.871;117.4499
1479807032;56.2147;115.0824
1479807033;56.1277;116.0213
1479807035;55.342;113.0458
1479807036;55.6736;112.2733
1479807037;59.2855;113.10799999999999
1479807038;57.73;113.9964
1479807039;56.4316;109.9706
1479807043;59.0144;121.0447
1479807044;58.7847;117.0756
1479807046;57.9155;118.9851
