TimeStamp;ReadsAvg;WritesAvg
1479741013;69.5238;141.5366
1479741014;64.1193;129.5308
1479741015;71.0801;137.3605
1479741016;59.5944;116.65299999999999
1479741017;68.3871;137.3014
1479741018;57.8815;122.7984
1479741021;65.9042;138.653
1479741022;67.5834;132.3306
1479741024;59.247;118.7417
1479741025;63.0969;124.0821
1479741027;62.9088;130.1495
1479741028;65.6439;156.034
1479741029;64.72;125.0948
1479741030;61.4833;120.5233
1479741031;66.0649;134.83700000000002
1479741035;75.0115;129.6527
1479741036;71.4947;144.3504
1479741037;75.3116;161.5006
1479741039;64.0397;125.0223
1479741041;62.2702;126.0668
1479741043;86.4939;155.7471
1479741044;70.8122;142.9569
1479741048;62.6799;120.9555
1479741049;65.4681;131.4393
1479741050;65.3179;133.3686
1479741051;67.2907;129.1896
1479741052;67.6433;120.9111
1479741053;64.5587;129.7707
1479741055;61.413999999999994;119.4615
1479741057;71.5819;138.9137
1479741058;65.6025;131.0035
1479741059;62.1704;120.1094
1479741060;61.9831;121.5589
1479741061;60.0988;117.0816
1479741062;56.4667;117.7043
1479741063;56.4755;112.9077
1479741064;60.3701;118.1152
1479741066;56.1813;116.3347
1479741069;59.4281;117.5466
1479741070;74.2583;156.0281
1479741071;67.4418;139.2497
1479741073;65.1469;124.5362
1479741075;65.4133;122.2127
1479741076;64.229;129.5569
1479741078;64.3175;138.1513
1479741079;109.4863;182.7525
1479741081;66.5537;137.4521
1479741082;97.1811;181.9804
1479741083;60.6688;121.1408
1479741086;69.8311;133.7126
1479741087;63.9437;132.6255
1479741091;63.1762;123.8988
1479741092;58.9775;125.2324
1479741093;57.2835;117.7807
1479741094;56.9482;115.0662
1479741095;55.905;113.9991
1479741096;55.9308;110.71799999999999
1479741097;54.391000000000005;108.887
1479741098;69.952;140.7957
1479741099;59.6902;119.8452
1479741100;56.8254;111.3096
1479741103;61.3525;117.5052
1479741106;63.3657;131.8492
1479741108;64.7311;131.9151
1479741109;60.9269;133.7609
1479741110;68.0272;120.9842
1479741112;52.9262;103.9395
1479741115;65.2069;146.1109
1479741116;90.1445;177.1617
1479741117;77.8552;155.115
1479741118;71.4455;133.97299999999998
1479741120;71.9348;135.8787
1479741122;67.4759;130.4334
1479741124;65.0474;133.9423
1479741125;67.4723;123.8642
1479741127;66.3468;131.3446
1479741129;65.1256;134.3972
1479741130;60.1359;119.2306
1479741131;67.9738;126.6269
1479741132;65.0944;128.2689
1479741133;64.2641;133.8502
1479741134;66.5946;135.6892
1479741135;70.6849;141.4332
1479741138;65.3708;130.4185
1479741139;73.3353;145.2067
1479741140;67.8665;129.8423
1479741141;62.36;124.4334
1479741142;70.5321;140.9642
1479741148;71.5704;155.015
1479741149;66.8552;155.4366
1479741151;59.5242;116.8255
1479741152;57.0199;115.1299
1479741154;64.4783;134.9273
1479741155;60.6914;125.3038
1479741156;62.7668;133.7024
1479741158;61.9854;130.2513
1479741160;78.2307;134.9041
1479741161;67.8359;137.1551
1479741163;63.6184;129.2813
1479741165;65.0633;134.2286
1479741166;66.1701;137.9323
1479741170;71.6754;150.2985
1479741171;71.9406;138.6332
1479741172;70.3596;130.89700000000002
1479741173;59.1059;120.9274
1479741174;64.9131;130.2136
1479741176;73.0495;136.7687
1479741177;95.4096;158.0113
1479741178;73.741;128.2814
1479741180;64.3985;128.8624
1479741183;56.5921;114.5213
1479741186;70.7317;158.1949
1479741187;66.2198;121.824
1479741188;69.3158;142.8848
1479741190;68.392;123.9696
1479741191;64.0711;119.964
1479741192;71.3038;140.5996
1479741196;58.832;117.2269
1479741197;67.8646;132.7445
1479741200;64.8167;130.4261
1479741201;68.637;134.7424
1479741202;70.0753;125.7802
1479741203;72.616;136.0013
1479741206;61.8824;121.7808
1479741207;59.2896;122.13600000000001
1479741210;58.0071;116.4443
1479741211;57.973;116.7886
1479741213;57.656000000000006;118.6855
1479741214;59.9616;117.4275
1479741217;56.7416;113.7463
1479741219;56.1204;119.0235
1479741220;55.8832;113.1864
1479741221;56.827;114.5146
1479741222;79.4271;154.814
1479741223;66.2643;133.1901
1479741224;82.4208;141.3081
1479741225;59.103;122.9816
1479741227;68.0158;129.3671
1479741229;77.0246;143.93200000000002
1479741231;62.5989;124.589
1479741232;58.0629;117.1547
1479741235;58.6239;121.38
1479741236;61.2551;132.3969
1479741237;58.4704;115.9542
1479741239;64.859;125.6065
1479741241;63.1732;125.11200000000001
1479741242;66.0101;138.3295
1479741243;61.1751;130.7346
1479741244;56.3293;114.0734
1479741245;59.1287;113.7606
1479741246;58.2785;116.2523
1479741247;55.876000000000005;120.2668
1479741249;60.2455;121.9358
1479741251;68.8109;126.9745
1479741253;65.0364;126.661
1479741254;64.0147;130.3934
1479741256;72.4766;154.7827
1479741257;62.8436;128.6253
1479741258;74.0594;147.0697
1479741259;67.1606;136.9779
1479741260;61.896;126.5651
1479741262;62.8256;137.3247
1479741264;67.0747;126.8198
1479741265;61.2727;127.7272
1479741266;63.5432;126.7609
1479741267;60.0593;114.4866
1479741269;54.6647;111.352
1479741273;85.7112;150.1224
1479741277;62.2755;126.6532
1479741278;66.8312;133.8393
1479741279;66.2632;130.3786
1479741280;82.5783;133.1125
1479741283;57.8071;117.7742
1479741285;56.9787;113.7461
1479741288;68.3491;137.1562
1479741289;61.3405;130.0887
1479741290;63.6423;129.9126
1479741291;60.423;117.4675
1479741292;61.8999;119.1969
1479741295;52.6497;105.45100000000001
1479741298;54.0285;107.1609
1479741299;53.5073;106.6343
1479741300;52.5623;105.3486
1479741333;58.8397;117.4707
1479741335;54.1902;108.9391
1479741336;66.3086;148.2524
1479741338;58.6482;124.8032
1479741339;66.2819;136.2272
1479741343;64.7841;131.9222
1479741344;62.3288;126.0897
1479741345;72.7358;147.4181
1479741349;62.5522;122.5994
1479741353;68.4625;125.7692
1479741355;65.9951;131.8159
1479741357;99.0942;149.7096
1479741358;67.5313;134.4349
1479741359;64.5116;133.8894
1479741361;66.8835;126.6494
1479741363;70.6653;134.4098
1479741364;66.7922;129.1383
1479741367;64.3041;135.4217
1479741368;62.2915;125.3809
1479741370;59.7396;120.5349
1479741372;60.1718;126.8057
1479741373;61.3488;128.9741
1479741374;59.8827;121.8818
1479741376;63.4783;121.2585
1479741377;59.4069;123.7541
1479741379;58.3523;116.0449
1479741380;80.9246;168.0454
1479741382;79.8361;155.8029
1479741383;72.4582;148.6463
1479741384;72.2107;143.6067
1479741386;69.043;141.8382
1479741388;63.1483;135.545
1479741390;67.0274;132.5655
1479741391;67.9621;131.3626
1479741392;76.78;146.1228
1479741395;62.0286;128.3704
1479741397;71.1195;138.2198
1479741398;95.6462;177.47299999999998
1479741401;63.4906;122.87799999999999
1479741402;76.3745;148.9059
1479741405;70.9231;155.5015
1479741407;81.5808;162.9401
1479741408;89.7739;166.3239
1479741410;70.0499;135.8478
1479741412;61.3236;124.8565
1479741413;65.2485;134.3916
1479741415;72.8419;147.7269
1479741417;77.6308;147.5481
1479741418;74.4745;158.3704
1479741420;63.6465;127.2023
1479741421;62.0869;118.9043
1479741423;61.6055;131.4582
1479741424;64.4452;139.1425
1479741426;83.3201;154.2824
1479741430;64.7432;128.9264
1479741432;68.2192;138.2287
1479741433;61.3265;119.947
1479741435;77.2049;173.8978
1479741436;77.7194;140.3501
1479741439;60.8266;122.1929
1479741440;68.468;140.404
1479741442;66.28;130.20600000000002
1479741444;56.7668;111.59700000000001
1479741445;56.2636;113.8209
1479741447;59.3568;122.1356
1479741448;57.7025;112.3776
1479741450;56.2246;111.7514
1479741451;61.8669;122.6801
1479741453;64.4182;147.6039
1479741454;65.5826;136.2136
1479741455;66.5825;127.4768
1479741456;62.306000000000004;132.9523
1479741457;62.1317;129.7703
1479741458;60.3908;119.5641
1479741460;60.5414;121.6937
1479741463;62.1725;120.1537
1479741464;62.4929;122.03399999999999
1479741465;57.6956;120.4722
1479741466;76.7487;150.33700000000002
1479741468;65.4283;123.8153
1479741469;58.335;118.4023
1479741470;59.1966;122.1418
1479741472;62.9425;131.1323
1479741473;58.0751;118.787
1479741474;71.6396;123.3443
1479741475;61.4474;117.8214
1479741476;61.1033;127.7083
1479741478;56.583;115.1845
1479741479;57.1708;113.0053
1479741480;66.4996;124.6146
1479741481;54.434;109.0067
1479741484;58.6071;120.4105
1479741485;57.1721;115.113
1479741487;54.958;109.9269
1479741488;53.795;105.7792
1479741489;52.4949;104.3766
1479741491;52.4233;105.8168
1479741528;54.229;108.4311
1479741529;54.2769;111.0165
1479741531;62.8321;127.8682
1479741532;59.297;124.1923
1479741533;100.6603;116.4885
1479741534;63.0587;123.9194
1479741535;73.8976;148.5564
1479741536;65.7148;136.1255
1479741537;61.9914;134.5058
1479741540;71.2195;140.5578
1479741541;70.0997;135.9887
1479741542;58.4299;116.5033
1479741544;63.1419;129.878
1479741545;61.934;123.9298
1479741546;60.9909;120.6331
1479741547;58.5182;118.7884
1479741551;106.414;186.61700000000002
1479741553;77.1648;147.2475
1479741554;64.5797;141.9203
1479741555;66.2889;130.8023
1479741556;66.3247;132.1906
1479741557;87.5893;154.4607
1479741558;65.9266;132.7138
1479741560;66.1502;134.6213
1479741561;60.8954;121.8889
1479741564;78.8885;169.5451
1479741571;64.8122;128.917
1479741572;63.0005;118.4984
1479741575;60.3585;118.9257
1479741577;57.4176;117.382
1479741578;61.2967;126.8809
1479741579;56.6038;115.7472
1479741580;56.5169;110.9552
1479741582;55.913999999999994;110.4875
1479741583;57.0291;114.1688
1479741585;60.7947;123.4039
1479741586;59.2613;116.6049
1479741588;55.7728;110.8843
1479741589;57.8728;113.5138
1479741590;56.6721;117.741
1479741591;58.8754;114.9183
1479741593;56.2573;110.7188
1479741595;74.5688;157.3338
1479741596;62.4989;121.0936
1479741597;53.9193;108.9713
1479741599;58.3878;134.4742
1479741601;55.3969;112.6638
1479741602;56.5148;115.2012
1479741603;56.5915;112.5516
1479741604;58.8316;118.5295
1479741610;57.1167;118.8428
1479741611;61.8084;146.1103
1479741613;56.5864;114.6653
1479741614;69.2251;120.4674
1479741615;56.1223;115.6665
1479741616;55.4813;114.0357
1479741617;63.468;129.0709
1479741620;54.9319;110.5273
1479741621;56.2328;115.6381
1479741622;54.5293;110.6466
1479741623;55.9643;113.449
1479741624;55.6595;109.8564
